geocode,etiqueta,granularidad,gcd_iata,gcd_icao,longitud,latitud,geohash
TR_LTBV,Aeropuerto de Imsik,AEROPUERTOS,BXN,LTBV,27.669701,37.140099,sweem9hkyb
TR_LTBY,Aeropuerto de Anadolu,AEROPUERTOS,AOE,LTBY,30.5194,39.809898,sxjdqrpt3w
TR_LTBZ,Aeropuerto de Zafer,AEROPUERTOS,KZR,LTBZ,30.128111,39.113079,swvqt86d5y
TR_LTCA,Aeropuerto de Elazig,AEROPUERTOS,EZS,LTCA,39.291401,38.606899,syggwh5jkp
TR_LTCB,Aeropuerto de Ordu Giresun,AEROPUERTOS,OGU,LTCB,38.080994,40.966047,sz71499sx2
TR_LTCC,Aeropuerto de Diyarbakir,AEROPUERTOS,DIY,LTCC,40.201,37.893902,sysxdf37zp
TR_LTCD,Aeropuerto de Erzincan,AEROPUERTOS,ERC,LTCD,39.527,39.710201,szh1gmn8tv
TR_LTCE,Aeropuerto Internacional Erzurum,AEROPUERTOS,ERZ,LTCE,41.1702,39.956501,szj72cg5rp
TR_LTCF,Aeropuerto de Kars,AEROPUERTOS,KSY,LTCF,43.115002,40.562199,sznwv057um
TR_LTCG,Aeropuerto Internacional Trabzon,AEROPUERTOS,TZX,LTCG,39.7897,40.995098,szk31qvvz0
TR_LTCH,Aeropuerto de Sanliurfa,AEROPUERTOS,SFQ,LTCH,38.847099,37.094299,syee5bz9gn
TR_LTCI,Aeropuerto de Van Ferit Melen,AEROPUERTOS,VAN,LTCI,43.332298,38.468201,syyff4cte8
TR_LTCJ,Aeropuerto de Batman,AEROPUERTOS,BAL,LTCJ,41.1166,37.929001,sytpz8u0qn
TR_LTCK,Aeropuerto de Mus,AEROPUERTOS,MSR,LTCK,41.661201,38.747799,syvskjbf23
TR_LTCL,Aeropuerto de Siirt,AEROPUERTOS,SXZ,LTCL,41.840401,37.978901,syvb01g70h
TR_LTCM,Aeropuerto de Sinop,AEROPUERTOS,NOP,LTCM,35.066399,42.0158,sz2zjbwxf2
TR_LTCN,Aeropuerto de Kahramanmaras,AEROPUERTOS,KCM,LTCN,36.953522,37.538826,sydm8csxx2
TR_LTCO,Aeropuerto de Agri,AEROPUERTOS,AJI,LTCO,43.025978,39.654541,szn9e4fs3y
TR_LTCP,Aeropuerto de Adiyaman,AEROPUERTOS,ADF,LTCP,38.468899,37.7314,syeqeku1q6
TR_LTCR,Aeropuerto de Mardin,AEROPUERTOS,MQM,LTCR,40.631699,37.223301,sysgu8717n
TR_LTCS,Aeropuerto de Sanliurfa GAP,AEROPUERTOS,GNY,LTCS,38.895592,37.445663,syetj0fbuc
TR_LTCT,Aeropuerto de Igdir,AEROPUERTOS,IGD,LTCT,43.876648,39.976627,szp5qmw08p
TR_LTCU,Aeropuerto de Bingöl Çeltiksuyu,AEROPUERTOS,BGG,LTCU,40.595963,38.859261,syuv5f15d7
TR_LTCV,Aeropuerto de Sirnak Serafettin Elçi,AEROPUERTOS,NKT,LTCV,42.0582,37.3647,sytut41c5h
TR_LTCW,Aeropuerto de Hakkari Yüksekova,AEROPUERTOS,YKO,LTCW,44.2381,37.5497,syxmwetny7
TR_LTDA,Aeropuerto de Hatay,AEROPUERTOS,HTY,LTDA,36.282223,36.362778,sy3yceeut1
TR_LTFC,Aeropuerto Internacional Süleyman Demirel,AEROPUERTOS,ISE,LTFC,30.368401,37.8554,swtx753een
TR_LTFD,Aeropuerto de Balikesir Körfez,AEROPUERTOS,EDO,LTFD,27.0138,39.5546,sx51n8wy5p
TR_LTFE,Aeropuerto Internacional Milas Bodrum,AEROPUERTOS,BJV,LTFE,27.664301,37.250599,sweevt282y
TR_LTFG,Aeropuerto de Gazipasa,AEROPUERTOS,GZP,LTFG,32.300598,36.299217,swqyx00d62
TR_LTFH,Aeropuerto de Samsun Çarsamba,AEROPUERTOS,SZF,LTFH,36.567101,41.254501,sz648n5kgh
TR_LTFJ,Aeropuerto Internacional Sabiha Gökçen,AEROPUERTOS,SAW,LTFJ,29.3092,40.898602,sxkbdvq79g
TR_LTFK,Aeropuerto de Imroz,AEROPUERTOS,GKD,LTFK,25.883301,40.204498,sx4kszp8ht
TR_LTFM,Aeropuerto de Estambul,AEROPUERTOS,IST,LTFM,28.751944,41.275278,sxk6y3btbv
TT_TTCP,Aeropuerto de Tobago-Crown Point,AEROPUERTOS,TAB,TTCP,-60.832199,11.1497,d9uxrtxren
TT_TTPP,Aeropuerto Internacional Piarco,AEROPUERTOS,POS,TTPP,-61.3372,10.5954,d9ukk0zdet
TW_RCSS,Aeropuerto de Taipei Songshan,AEROPUERTOS,TSA,RCSS,121.552002,25.069401,wsqqtgxryg
TW_RCTP,Aeropuerto Internacional Taiwan Taoyuan,AEROPUERTOS,TPE,RCTP,121.233002,25.0777,wsqnwtr0jw
TZ_HTAR,Aeropuerto de Arusha,AEROPUERTOS,ARK,HTAR,36.633301,-3.36779,kz6hcdgt1y
TZ_HTDA,Aeropuerto Internacional Julius Nyerere,AEROPUERTOS,DAR,HTDA,39.202599,-6.87811,kygbu5fkng
TZ_HTKJ,Aeropuerto Internacional Kilimanjaro,AEROPUERTOS,JRO,HTKJ,37.074501,-3.42941,kz6k7xsy4r
TZ_HTMW,Aeropuerto de Mwanza,AEROPUERTOS,MWZ,HTMW,32.932701,-2.44449,kxx6j6uzgd
TZ_HTSN,Aeropuerto de Seronera,AEROPUERTOS,SEU,HTSN,34.822498,-2.45806,kz8f02sbz0
TZ_HTZA,Aeropuerto Internacional Abeid Amani Karume,AEROPUERTOS,ZNZ,HTZA,39.224899,-6.22202,kyguse6dn7
UA_UKBB,Aeropuerto Internacional Boryspil,AEROPUERTOS,KBP,UKBB,30.894699,50.345001,u8vyrj0bfs
UA_UKCC,Aeropuerto Internacional Donetsk,AEROPUERTOS,DOK,UKCC,37.7397,48.073601,ubdc6z91n8
UA_UKDD,Aeropuerto Internacional Dnipropetrovsk,AEROPUERTOS,DNK,UKDD,35.100601,48.357201,ub8gnepmp7
UA_UKDE,Aeropuerto Internacional Zaporizhia,AEROPUERTOS,OZH,UKDE,35.315701,47.867001,ub9079uj7r
UA_UKFF,Aeropuerto Internacional Simferopol,AEROPUERTOS,SIP,UKFF,33.975101,45.0522,ub00m1ebj4
UA_UKHH,Aeropuerto Internacional Járkov,AEROPUERTOS,HRK,UKHH,36.290001,49.924801,ubcu1b9943
UA_UKKK,Aeropuerto Internacional Kiev Zhuliany,AEROPUERTOS,IEV,UKKK,30.45194,50.40194,u8vwszqktd
UA_UKKM,Aeropuerto de Hostomel,AEROPUERTOS,GML,UKKM,30.1919,50.6035,u8vrzh14f2
UA_UKLI,Aeropuerto Internacional Ivano-Frankivsk,AEROPUERTOS,IFO,UKLI,24.6861,48.884201,u89w1epg5g
UA_UKLL,Aeropuerto Internacional Lviv,AEROPUERTOS,LWO,UKLL,23.9561,49.8125,u8c53hh6ce
UA_UKLN,Aeropuerto Internacional Chernivtsi,AEROPUERTOS,CWC,UKLN,25.980801,48.2593,u8d6x1qdu9
UA_UKOH,Aeropuerto Internacional Kherson,AEROPUERTOS,KHE,UKOH,32.506401,46.6758,u8r1e9n6np
UA_UKOO,Aeropuerto Internacional Odessa,AEROPUERTOS,ODS,UKOO,30.6765,46.4268,u8mb459zwq
UG_HUEN,Aeropuerto Internacional Entebbe,AEROPUERTOS,EBB,HUEN,32.443501,0.042386,s8p04r8wum
US_07FA,Aeropuerto Ocean Reef Club,AEROPUERTOS,OCA,07FA,-80.274803,25.325399,dhwbj63ejs
US_KABQ,Aeropuerto Internacional Albuquerque,AEROPUERTOS,ABQ,KABQ,-106.609001,35.040199,9whpq4ceyn
US_KACK,Aeropuerto Nantucket Memorial,AEROPUERTOS,ACK,KACK,-70.060204,41.253101,drq4ttzswz
US_KADS,Aeropuerto de Addison,AEROPUERTOS,ADS,KADS,-96.836403,32.968601,9vg5s3vbh2
US_KADW,Base Aérea Joint Base Andrews,AEROPUERTOS,ADW,KADW,-76.866997,38.810799,dqckfc71m1
US_KAFW,Aeropuerto de Fort Worth Alliance,AEROPUERTOS,AFW,KAFW,-97.318802,32.987598,9vfg9mnwet
US_KAKR,Aeropuerto Internacional Akron Fulton,AEROPUERTOS,AKC,KAKR,-81.466904,41.037498,dpq16ntsg8
US_KALB,Aeropuerto Internacional Albany,AEROPUERTOS,ALB,KALB,-73.801697,42.748299,dree0w54zu
US_KALM,Aeropuerto Regional de Alamogordo White Sands,AEROPUERTOS,ALM,KALM,-105.990997,32.839901,9tudu47dqc
US_KAPA,Aeropuerto de Centennial,AEROPUERTOS,APA,KAPA,-104.848999,39.570099,9xj3n5e291
US_KAPF,Aeropuerto Municipal de Naples,AEROPUERTOS,APF,KAPF,-81.775299,26.152599,dhtug0vjcm
US_KAPG,Base Aérea Phillips,AEROPUERTOS,APG,KAPG,-76.1688,39.466202,dr1bd8xe63
US_KASE,Aeropuerto de Aspen-Pitkin County,AEROPUERTOS,ASE,KASE,-106.869003,39.223202,9wup0hk7ew
US_KATL,Aeropuerto Internacional Hartsfield Jackson Atlanta,AEROPUERTOS,ATL,KATL,-84.428101,33.6367,djgzqg37fx
US_KAUS,Aeropuerto Internacional Austin Bergstrom,AEROPUERTOS,AUS,KAUS,-97.669899,30.1945,9v6ec2wzwq
US_KAVL,Aeropuerto Regional de Asheville,AEROPUERTOS,AVL,KAVL,-82.541801,35.436199,dnm39dyyud
US_KBAF,Aeropuerto Regional de Westfield-Barnes,AEROPUERTOS,BAF,KBAF,-72.715599,42.157799,drkrc6d4gx
US_KBCT,Aeropuerto de Boca Raton,AEROPUERTOS,BCT,KBCT,-80.107697,26.3785,dhxn1453gk
US_KBDE,Aeropuerto Internacional Baudette,AEROPUERTOS,BDE,KBDE,-94.612198,48.728401,cbstpn9rxb
US_KBDL,Aeropuerto Internacional Bradley,AEROPUERTOS,BDL,KBDL,-72.683197,41.9389,drkqd49xyc
US_KBED,Aeropuerto de Laurence G Hanscom Field,AEROPUERTOS,BED,KBED,-71.289001,42.470001,drt39g2vty
US_KBFI,Aeropuerto Internacional Boeing Field King County,AEROPUERTOS,BFI,KBFI,-122.302002,47.529999,c23n2uw6kc
US_KBGR,Aeropuerto Internacional Bangor,AEROPUERTOS,BGR,KBGR,-68.828102,44.8074,drzncubyhb
US_KBHM,Aeropuerto Internacional Birmingham-Shuttlesworth,AEROPUERTOS,BHM,KBHM,-86.753502,33.562901,djfqcvun0f
US_KBLM,Aeropuerto de Monmouth Executive,AEROPUERTOS,BLM,KBLM,-74.124901,40.186901,dr5k95zcst
US_KBNA,Aeropuerto Internacional Nashville,AEROPUERTOS,BNA,KBNA,-86.6782,36.1245,dn6me86b7w
US_KBOI,Aeropuerto de Boise Air Terminal,AEROPUERTOS,BOI,KBOI,-116.223,43.5644,9rtrg68vpb
US_KBOS,Aeropuerto Internacional General Edward Lawrence Logan,AEROPUERTOS,BOS,KBOS,-71.005203,42.3643,drt900ptfv
US_KBUR,Aeropuerto de Bob Hope,AEROPUERTOS,BUR,KBUR,-118.359001,34.200699,9q5fddj9e2
US_KBWI,Aeropuerto Internacional Baltimore/Washington Thurgood Marshall,AEROPUERTOS,BWI,KBWI,-76.668297,39.1754,dqcqz7ev5p
US_KCHO,Aeropuerto de Charlottesville Albemarle,AEROPUERTOS,CHO,KCHO,-78.452904,38.138599,dqb0yybm6y
US_KCHS,Aeropuerto Internacional Charleston,AEROPUERTOS,CHS,KCHS,-80.040497,32.898602,djz54th21p
US_KCLE,Aeropuerto Internacional Cleveland Hopkins,AEROPUERTOS,CLE,KCLE,-81.8498,41.411701,dpmg96yb9k
US_KCLT,Aeropuerto Internacional Charlotte Douglas,AEROPUERTOS,CLT,KCLT,-80.9431,35.214001,dnq2q4e03j
US_KCMH,Aeropuerto Internacional John Glenn Columbus,AEROPUERTOS,CMH,KCMH,-82.891899,39.998001,dpj599rvnz
US_KCOS,Aeropuerto Municipal de Ciudad de Colorado Springs,AEROPUERTOS,COS,KCOS,-104.700996,38.805801,9wvsc2rh1v
US_KCPM,Aeropuerto de Compton Woodley,AEROPUERTOS,CPM,KCPM,-118.244003,33.889999,9q5bv33re1
US_KCVG,Aeropuerto Internacional Cincinnati Northern Kentucky,AEROPUERTOS,CVG,KCVG,-84.667801,39.048801,dngy1kdgc0
US_KDAB,Aeropuerto Internacional Daytona Beach,AEROPUERTOS,DAB,KDAB,-81.058098,29.179899,djnq52p31r
US_KDAL,Aeropuerto de Dallas Love Field,AEROPUERTOS,DAL,KDAL,-96.851799,32.847099,9vg4u5dsjx
US_KDAY,Aeropuerto Internacional James M Cox Dayton,AEROPUERTOS,DAY,KDAY,-84.219398,39.902401,dph558123f
US_KDCA,Aeropuerto Nacional Ronald Reagan Washington,AEROPUERTOS,DCA,KDCA,-77.037697,38.8521,dqcjnbycgs
US_KDEC,Aeropuerto de Decatur,AEROPUERTOS,DEC,KDEC,-88.8657,39.834599,dp0f9g9vr5
US_KDEN,Aeropuerto Internacional Denver,AEROPUERTOS,DEN,KDEN,-104.672997,39.861698,9xjdf0e7nr
US_KDFW,Aeropuerto Internacional Dallas Fort Worth,AEROPUERTOS,DFW,KDFW,-97.038002,32.896801,9vfgpuejf8
US_KDLH,Aeropuerto Internacional Duluth,AEROPUERTOS,DLH,KDLH,-92.193604,46.842098,cbq6qp6dvr
US_KDMO,Aeropuerto de Sedalia Memorial,AEROPUERTOS,DMO,KDMO,-93.175903,38.707401,9yvspwrqun
US_KDOV,Base Aérea Dover,AEROPUERTOS,DOV,KDOV,-75.466003,39.129501,dqfqder3fe
US_KDSM,Aeropuerto Internacional Des Moines,AEROPUERTOS,DSM,KDSM,-93.663101,41.534,9zmkk9h95d
US_KDTW,Aeropuerto de Detroit Metropolitan Wayne County,AEROPUERTOS,DTW,KDTW,-83.353401,42.212399,dps8phxchc
US_KECG,Aeropuerto Regional Elizabeth City,AEROPUERTOS,KECG,KECG,-76.174599,36.260601,dq3y695371
US_KEGE,Aeropuerto Regional Eagle County,AEROPUERTOS,EGE,KEGE,-106.917999,39.642601,9x5cx08wyh
US_KELM,Aeropuerto Regional Elmira Corning,AEROPUERTOS,ELM,KELM,-76.891602,42.159901,dr3rf6cppz
US_KELP,Aeropuerto Internacional El Paso,AEROPUERTOS,ELP,KELP,-106.377998,31.807199,9tskgq3fkg
US_KENW,Aeropuerto Regional Kenosha,AEROPUERTOS,ENW,KENW,-87.927803,42.595699,dp96r4kcvt
US_KEWB,Aeropuerto Regional New Bedford,AEROPUERTOS,EWB,KEWB,-70.956902,41.676102,drmt16fubk
US_KEWK,Aeropuerto de Newton City-County,AEROPUERTOS,EWK,KEWK,-97.274498,38.058201,9yfbd2qc5f
US_KEWR,Aeropuerto Internacional Newark Liberty,AEROPUERTOS,EWR,KEWR,-74.168701,40.692501,dr5r2rb4bp
US_KEYW,Aeropuerto Internacional Key West,AEROPUERTOS,EYW,KEYW,-81.759598,24.556101,dhmgew23xm
US_KFAR,Aeropuerto Internacional Hector,AEROPUERTOS,FAR,KFAR,-96.815804,46.9207,cb74uvsuuk
US_KFFO,Base Aérea Wright-Patterson,AEROPUERTOS,FFO,KFFO,-84.048302,39.826099,dph4x6jgud
US_KFLL,Aeropuerto Internacional Fort Lauderdale Hollywood,AEROPUERTOS,FLL,KFLL,-80.152702,26.072599,dhxh246efs
US_KFOK,Aeropuerto de Francis S Gabreski,AEROPUERTOS,FOK,KFOK,-72.631798,40.8437,drk275r5u3
US_KFRG,Aeropuerto de Republic,AEROPUERTOS,FRG,KFRG,-73.413399,40.728802,dr5z9qmyry
US_KFTW,Aeropuerto Internacional Fort Worth Meacham,AEROPUERTOS,FTW,KFTW,-97.362396,32.819801,9vff8qwv5w
US_KFXE,Aeropuerto de Fort Lauderdale Executive,AEROPUERTOS,FXE,KFXE,-80.1707,26.1973,dhwvp9j6r6
US_KGON,Aeropuerto de Groton New London,AEROPUERTOS,GON,KGON,-72.045097,41.330101,drkg0efm79
US_KGPT,Aeropuerto Internacional Gulfport Biloxi,AEROPUERTOS,GPT,KGPT,-89.070099,30.407301,dj2svpmpk7
US_KGRK,Aeropuerto Regional de Killeen–Fort Hood,AEROPUERTOS,GRK,KGRK,-97.828903,31.0672,9vd2tze5t3
US_KGRR,Aeropuerto de Gerald R. Ford,AEROPUERTOS,GRR,KGRR,-85.522797,42.880798,dpe5vyhny2
US_KGSB,Base Aérea Seymour Johnson,AEROPUERTOS,GSB,KGSB,-77.960602,35.339401,dq291cqffm
US_KGSO,Aeropuerto Internacional Piedmont Triad,AEROPUERTOS,GSO,KGSO,-79.937302,36.097801,dnrjkgrkvv
US_KGSP,Aeropuerto de Greenville Spartanburg,AEROPUERTOS,GSP,KGSP,-82.218903,34.895699,dnjw90d40t
US_KHBG,Aeropuerto Municial Hattiesburg Bobby L Chain,AEROPUERTOS,HBG,KHBG,-89.2528,31.264799,dj89c584eh
US_KHEF,Aeropuerto Regional de Manassas,AEROPUERTOS,MNZ,KHEF,-77.515404,38.721401,dqbuk15080
US_KHFD,Aeropuerto de Hartford Brainard,AEROPUERTOS,HFD,KHFD,-72.649399,41.736698,drkm6vfmfk
US_KHGR,Aeropuerto Regional de Hagerstown,AEROPUERTOS,HGR,KHGR,-77.7295,39.707901,dr09zhx573
US_KHIO,Aeropuerto de Portland Hillsboro,AEROPUERTOS,HIO,KHIO,-122.949997,45.540401,c20e44qs16
US_KHOP,Base Aérea Fort Campbell,AEROPUERTOS,HOP,KHOP,-87.496201,36.668598,dn9b8gr4nd
US_KHOU,Aeropuerto de William P Hobby,AEROPUERTOS,HOU,KHOU,-95.2789,29.645399,9vk0xuu0bw
US_KHPN,Aeropuerto de Westchester County,AEROPUERTOS,HPN,KHPN,-73.707603,41.067001,dr79dspb87
US_KHSV,Aeropuerto Internacional Huntsville Carl T Jones Field,AEROPUERTOS,HSV,KHSV,-86.775101,34.637199,dn4m13s239
US_KHUA,Base Aérea Redstone,AEROPUERTOS,HUA,KHUA,-86.684799,34.678699,dn4m73n41f
US_KHYA,Aeropuerto Municipal Barnstable,AEROPUERTOS,HYA,KHYA,-70.280403,41.6693,drqj09xm7b
US_KIAD,Aeropuerto Internacional Washington Dulles,AEROPUERTOS,IAD,KIAD,-77.455803,38.9445,dqbvt3wkhu
US_KIAG,Aeropuerto Internacional Niagara Falls,AEROPUERTOS,IAG,KIAG,-78.946198,43.1073,dpxv5x3nhr
US_KIAH,Aeropuerto Internacional George Bush Houston,AEROPUERTOS,IAH,KIAH,-95.3414,29.9844,9vk4w6qxb3
US_KICT,Aeropuerto Nacional de Wichita Eisenhower,AEROPUERTOS,ICT,KICT,-97.433098,37.649899,9ydwnvgqs3
US_KIGM,Aeropuerto de Kingman,AEROPUERTOS,IGM,KIGM,-113.938004,35.259499,9qqbx6bckp
US_KILG,Aeropuerto de New Castle,AEROPUERTOS,ILG,KILG,-75.606499,39.678699,dr41xx310v
US_KILM,Aeropuerto Internacional Wilmington,AEROPUERTOS,ILM,KILM,-77.902603,34.270599,dq0dgqc09y
US_KILN,Aeródromo Wilmington,AEROPUERTOS,ILN,KILN,-83.792099,39.427898,dph2m38kns
US_KIND,Aeropuerto Internacional Indianapolis,AEROPUERTOS,IND,KIND,-86.294403,39.7173,dp49uq6649
US_KINT,Aeropuerto de Smith Reynolds,AEROPUERTOS,INT,KINT,-80.222,36.133701,dnqvw9bn5f
US_KISO,Aeropuerto Regional Kinston Jetport At Stallings Field,AEROPUERTOS,ISO,KISO,-77.608803,35.331402,dq2bczyurf
US_KISP,Aeropuerto de Long Island Mac Arthur,AEROPUERTOS,ISP,KISP,-73.100197,40.7952,drk00dd13b
US_KJAX,Aeropuerto Internacional Jacksonville,AEROPUERTOS,JAX,KJAX,-81.687897,30.494101,djmvmpk9n0
US_KJFK,Aeropuerto Internacional John F Kennedy,AEROPUERTOS,JFK,KJFK,-73.7789,40.639801,dr5x1n5zgp
US_KLAS,Aeropuerto Internacional McCarran,AEROPUERTOS,LAS,KLAS,-115.152,36.080101,9qqj78hvgf
US_KLAX,Aeropuerto Internacional Los Angeles,AEROPUERTOS,LAX,KLAX,-118.407997,33.942501,9q5c1e1cms
US_KLCK,Aeropuerto Internacional Rickenbacker,AEROPUERTOS,LCK,KLCK,-82.927803,39.813801,dpj42zvu4n
US_KLEE,Aeropuerto Internacional Leesburg,AEROPUERTOS,LEE,KLEE,-81.808701,28.823099,djjgfrhdxp
US_KLGA,Aeropuerto de La Guardia,AEROPUERTOS,LGA,KLGA,-73.872597,40.777199,dr5ryzr87s
US_KLGB,Aeropuerto de Long Beach,AEROPUERTOS,LGB,KLGB,-118.152,33.817699,9q5brkk66u
US_KLOU,Aeropuerto de Bowman Field,AEROPUERTOS,LOU,KLOU,-85.663696,38.228001,dng16xjw5p
US_KLSF,Base Aérea Lawson,AEROPUERTOS,LSF,KLSF,-84.991302,32.337299,djexcyz4rj
US_KMCI,Aeropuerto Internacional Kansas City,AEROPUERTOS,MCI,KMCI,-94.713898,39.2976,9yuxs9zmn5
US_KMCO,Aeropuerto Internacional Orlando,AEROPUERTOS,MCO,KMCO,-81.308998,28.429399,djn1tz2t70
US_KMDW,Aeropuerto Internacional Chicago Midway,AEROPUERTOS,MDW,KMDW,-87.752403,41.785999,dp3tenuthf
US_KMEM,Aeropuerto Internacional Memphis,AEROPUERTOS,MEM,KMEM,-89.9767,35.0424,dn0p2e2byb
US_KMGE,Base Aérea Dobbins,AEROPUERTOS,MGE,KMGE,-84.516296,33.915401,dn5buy15e8
US_KMIA,Aeropuerto Internacional Miami,AEROPUERTOS,MIA,KMIA,-80.290604,25.7932,dhwfszw0m2
US_KMKE,Aeropuerto Internacional General Mitchell,AEROPUERTOS,MKE,KMKE,-87.896599,42.947201,dp9krf79sf
US_KMLB,Aeropuerto Internacional Melbourne,AEROPUERTOS,MLB,KMLB,-80.645302,28.1028,dhyxuggysm
US_KMLI,Aeropuerto Internacional Quad City,AEROPUERTOS,MLI,KMLI,-90.5075,41.448502,9zreu3qrn2
US_KMMU,Aeropuerto Municipal Morristown,AEROPUERTOS,MMU,KMMU,-74.414902,40.7994,dr704ek9xp
US_KMRY,Aeropuerto de Monterey Peninsula,AEROPUERTOS,MRY,KMRY,-121.843002,36.587002,9q925kkwsr
US_KMSP,Aeropuerto Internacional Minneapolis-St Paul/Wold-Chamberlain,AEROPUERTOS,MSP,KMSP,-93.221802,44.882,9zvxqdtbwe
US_KMSY,Aeropuerto Internacional Louis Armstrong New Orleans,AEROPUERTOS,MSY,KMSY,-90.258003,29.993401,9vrfdhhhhp
US_KMTN,Aeropuerto de Martin State,AEROPUERTOS,MTN,KMTN,-76.413803,39.325699,dqcxtpj0v3
US_KNEL,Aeropuerto de Lakehurst Maxfield Field,AEROPUERTOS,NEL,KNEL,-74.353302,40.033298,dr55spcdf7
US_KNEW,Aeropuerto de Lakefront,AEROPUERTOS,NEW,KNEW,-90.028297,30.0424,9vrfzm53st
US_KNGU,Estación Aéreo Naval Norfolk (Chambers Field),AEROPUERTOS,NGU,KNGU,-76.289299,36.937599,dq9dpurc47
US_KNKT,Aeropuerto Cherry Point MCAS /Cunningham Field/,AEROPUERTOS,,KNKT,-76.880699,34.900902,dq1qd990mz
US_KNKX,Estación Aérea Miramar Marine Corps Air Station - Mitscher Field,AEROPUERTOS,NKX,KNKX,-117.142998,32.868401,9mudyre066
US_KNQX,Estación Aéreo Naval Key West,AEROPUERTOS,NQX,KNQX,-81.688904,24.5758,dhmgv1guqt
US_KNUQ,Aeródromo Moffett Federal,AEROPUERTOS,NUQ,KNUQ,-122.049004,37.4161,9q9hyeqss4
US_KNZY,Estación Aéreo Naval North Island Naval Air Station-Halsey Field,AEROPUERTOS,NZY,KNZY,-117.214996,32.6992,9mudh8wwss
US_KOAK,Aeropuerto Internacional Metropolitan Oakland,AEROPUERTOS,OAK,KOAK,-122.221001,37.721298,9q9ndfcqkr
US_KOMA,Aeródromo Eppley,AEROPUERTOS,OMA,KOMA,-95.894096,41.3032,9z7fczh09d
US_KONT,Aeropuerto Internacional Ontario,AEROPUERTOS,ONT,KONT,-117.600998,34.056,9qh3eztwd4
US_KOPF,Aeropuerto Opa-locka Executive,AEROPUERTOS,OPF,KOPF,-80.278397,25.907,dhwgmhpp1y
US_KOQU,Aeropuerto Quonset State,AEROPUERTOS,NCO,KOQU,-71.412102,41.597099,drmhwux29m
US_KORD,Aeropuerto Internacional Chicago O'Hare,AEROPUERTOS,ORD,KORD,-87.9048,41.9786,dp3qz9vxjd
US_KORF,Aeropuerto Internacional Norfolk,AEROPUERTOS,ORF,KORF,-76.201202,36.8946,dq9ccuryx7
US_KORL,Aeropuerto Orlando Executive,AEROPUERTOS,ORL,KORL,-81.332901,28.5455,djn4mhx1w4
US_KPAE,Aeropuerto Snohomish County (Paine Field),AEROPUERTOS,PAE,KPAE,-122.281998,47.9063,c29093hfqv
US_KPBI,Aeropuerto Internacional Palm Beach,AEROPUERTOS,PBI,KPBI,-80.095596,26.683201,dhxpc3s0vm
US_KPDK,Aeropuerto DeKalb Peachtree,AEROPUERTOS,PDK,KPDK,-84.302002,33.875599,dnh09wv5sv
US_KPDX,Aeropuerto Internacional Portland,AEROPUERTOS,PDX,KPDX,-122.598,45.588699,c20g65nv7t
US_KPHL,Aeropuerto Internacional Philadelphia,AEROPUERTOS,PHL,KPHL,-75.241096,39.871899,dr46zf7nek
US_KPHX,Aeropuerto Internacional Phoenix Sky Harbor,AEROPUERTOS,PHX,KPHX,-112.012001,33.434299,9tbq5ne2gj
US_KPIT,Aeropuerto Internacional Pittsburgh,AEROPUERTOS,PIT,KPIT,-80.232903,40.491501,dpnyq720jf
US_KPNE,Aeropuerto Northeast Philadelphia,AEROPUERTOS,PNE,KPNE,-75.010597,40.081902,dr4sj0dyn2
US_KPSM,Aeropuerto Internacional Portsmouth at Pease,AEROPUERTOS,PSM,KPSM,-70.823303,43.0779,drtth6h4cq
US_KPVD,Aeropuerto Theodore Francis Green State,AEROPUERTOS,PVD,KPVD,-71.420403,41.732601,drmjqv1npb
US_KPWM,Aeropuerto Internacional Portland Jetport,AEROPUERTOS,PWM,KPWM,-70.309303,43.646198,dry021d3d3
US_KRDU,Aeropuerto Internacional Raleigh Durham,AEROPUERTOS,RDU,KRDU,-78.787498,35.877602,dnrup5kdnj
US_KRFD,Aeropuerto Internacional Chicago Rockford,AEROPUERTOS,RFD,KRFD,-89.097198,42.1954,dp88h93qhb
US_KROC,Aeropuerto Internacional Greater Rochester,AEROPUERTOS,ROC,KROC,-77.672401,43.1189,dr8v2989vc
US_KROG,Aeropuerto Municipal Rogers,AEROPUERTOS,ROG,KROG,-94.106903,36.372299,9ymnft37yp
US_KRST,Aeropuerto Internacional Rochester,AEROPUERTOS,RST,KRST,-92.5,43.908298,9zy1z1783g
US_KRSW,Aeropuerto Internacional Southwest Florida,AEROPUERTOS,RSW,KRSW,-81.755203,26.5362,dhtygwg8td
US_KSAN,Aeropuerto Internacional San Diego,AEROPUERTOS,SAN,KSAN,-117.190002,32.733601,9mudjqbz51
US_KSAT,Aeropuerto Internacional San Antonio,AEROPUERTOS,SAT,KSAT,-98.469803,29.533701,9v3bp22qr2
US_KSAV,Aeropuerto Internacional Savannah Hilton Head,AEROPUERTOS,SAV,KSAV,-81.202103,32.127602,djwqb0wkvg
US_KSAW,Aeropuerto Internacional Sawyer,AEROPUERTOS,MQT,KSAW,-87.395401,46.3536,f01zeq2t79
US_KSBA,Aeropuerto Municipal Santa Barbara,AEROPUERTOS,SBA,KSBA,-119.839996,34.426201,9q4gbgp5jt
US_KSDF,Aeropuerto Internacional Louisville Standiford Field,AEROPUERTOS,SDF,KSDF,-85.736,38.1744,dng11j2vyr
